id,Date,Noise,Original,Prediction,Cross Validation,year
2424,7/12/2017,-0.596666667,145.74,140.74,0,0
2425,7/13/2017,-0.49,147.77,147.77,1,0
2426,7/14/2017,-0.1,149.04,149.04,1,0
2427,7/17/2017,-0.053333333,149.56,149.56,1,0
2428,7/18/2017,-0.446666667,150.08,150.08,1,0
2429,7/19/2017,0.066666667,151.02,151.02,1,0
2430,7/20/2017,0.14,150.34,150.34,1,0
2431,7/21/2017,-0.71,150.27,145.27,0,0
2432,7/24/2017,-0.12,152.09,152.09,1,0
2433,7/25/2017,-0.443333333,152.74,152.74,1,0
2434,7/26/2017,0.87,153.46,158.46,2,0
2435,7/27/2017,0.576666667,150.56,155.56,2,0
2436,7/28/2017,0.123333333,149.5,149.5,1,0
2437,7/31/2017,-0.563333333,148.73,143.73,0,0
2438,8/1/2017,-5.44,150.05,145.05,0,0
2439,8/2/2017,0.553333333,157.14,162.14,2,0
2440,8/3/2017,-0.44,155.57,155.57,1,0
2441,8/4/2017,-1.03,156.39,151.39,0,0
2442,8/7/2017,-0.353333333,158.81,158.81,1,0
2443,8/8/2017,-0.053333333,160.08,160.08,1,0
2444,8/9/2017,2.3,161.06,166.06,2,0
2445,8/10/2017,-1.146666667,155.32,150.32,0,0
2446,8/11/2017,-1.403333333,157.48,152.48,0,0
2447,8/14/2017,-0.853333333,159.85,154.85,0,0
2448,8/15/2017,0.103333333,161.6,161.6,1,0
2449,8/16/2017,1.173333333,160.95,165.95,2,0
2450,8/17/2017,0.12,157.86,157.86,1,0
2451,8/18/2017,0.096666667,157.5,157.5,1,0
2452,8/21/2017,-1.196666667,157.21,152.21,0,0
2453,8/22/2017,0.17,159.78,159.78,1,0
2454,8/23/2017,0.086666667,159.98,159.98,1,0
2455,8/24/2017,-0.323333333,159.27,159.27,1,0
2456,8/25/2017,-0.63,159.86,154.86,0,0
2457,8/28/2017,-0.023333333,161.47,161.47,1,0
2458,8/29/2017,-0.443333333,162.91,162.91,1,0
2459,8/30/2017,-0.313333333,163.35,163.35,1,0
2460,8/31/2017,-0.283333333,164,164,1,0
2461,9/1/2017,0.756666667,164.05,169.05,2,0
2462,9/5/2017,-0.153333333,162.08,162.08,1,0
2463,9/6/2017,0.156666667,161.91,161.91,1,0
2464,9/7/2017,1.01,161.26,166.26,2,0
2465,9/8/2017,-1.58,158.63,153.63,0,0
2466,9/11/2017,-0.156666667,161.5,161.5,1,0
2467,9/12/2017,0.733333333,160.86,165.86,2,0
2468,9/13/2017,0.676666667,159.65,164.65,2,0
2469,9/14/2017,-0.596666667,158.28,153.28,0,0
2470,9/15/2017,0.326666667,159.88,159.88,1,0
2471,9/18/2017,-0.3,158.67,158.67,1,0
2472,9/19/2017,1.163333333,158.73,163.73,2,0
2473,9/20/2017,0.983333333,156.07,161.07,2,0
2474,9/21/2017,0.956666667,153.39,158.39,2,0
2475,9/22/2017,1.08,151.89,156.89,2,0
2476,9/25/2017,-1.273333333,150.55,145.55,0,0
2477,9/26/2017,-0.583333333,153.14,148.14,0,0
2478,9/27/2017,0.43,154.23,154.23,1,0
2479,9/28/2017,-0.256666667,153.28,153.28,1,0
2480,9/29/2017,0.056666667,154.12,154.12,1,0
2481,10/2/2017,-0.29,153.81,153.81,1,0
2482,10/3/2017,0.616666667,154.48,159.48,2,0
2483,10/4/2017,-0.87,153.48,148.48,0,0
2484,10/5/2017,0.17,155.39,155.39,1,0
2485,10/6/2017,-0.35,155.3,155.3,1,0
2486,10/9/2017,-0.091666667,155.84,155.84,1,0
2487,10/10/2017,-0.24,155.9,155.9,1,0
2488,10/11/2017,0.25,156.55,156.55,1,0
2489,10/12/2017,-0.573333333,156,151,0,0
2490,10/13/2017,-1.266666667,156.99,151.99,0,0
2491,10/16/2017,-0.163333333,159.88,159.88,1,0
2492,10/17/2017,0.253333333,160.47,160.47,1,0
2493,10/18/2017,2.263333333,159.76,164.76,2,0
2494,10/19/2017,-0.3,155.98,155.98,1,0
2495,10/20/2017,-0.186666667,156.25,156.25,1,0
2496,10/23/2017,-0.35,156.17,156.17,1,0
2497,10/24/2017,0.293333333,157.1,157.1,1,0
2498,10/25/2017,-0.606666667,156.41,151.41,0,0
2499,10/26/2017,-2.506666667,157.41,152.41,0,0
2500,10/27/2017,-1.503333333,163.05,158.05,0,0
2501,10/30/2017,-1.166666667,166.72,161.72,0,0
2502,10/31/2017,0.44,169.04,169.04,1,0
2503,11/1/2017,-0.656666667,166.89,161.89,0,0
2504,11/2/2017,-3.426666667,168.11,163.11,0,0
2505,11/3/2017,-0.538333333,172.5,167.5,0,0
2506,11/6/2017,-0.073333333,174.25,174.25,1,0
2507,11/7/2017,-0.426666667,174.81,174.81,1,0
2508,11/8/2017,0.496666667,176.24,176.24,1,0
2509,11/9/2017,0.66,175.88,180.88,2,0
2510,11/10/2017,0.623333333,174.67,179.67,2,0
2511,11/13/2017,1.186666667,173.97,178.97,2,0
2512,11/14/2017,1.21,171.34,176.34,2,0
2513,11/15/2017,-1.373333333,169.08,164.08,0,0
2514,11/16/2017,0.336666667,171.1,171.1,1,0
2515,11/17/2017,0.01,170.15,170.15,1,0
2516,11/20/2017,-1.32,169.98,164.98,0,0
2517,11/21/2017,-0.68,173.14,168.14,0,0
2518,11/22/2017,-0.05,174.96,174.96,1,0
2519,11/24/2017,0.296666667,174.97,174.97,1,0
2520,11/27/2017,-0.073333333,174.09,174.09,1,0
2521,11/28/2017,-0.456666667,173.07,173.07,1,0
2522,11/29/2017,0.043333333,169.48,169.48,1,0
2523,11/30/2017,0.336666667,171.85,171.85,1,0
